text,target
"Organization: Penn State University From: Andrew Newell <TAN102@psuvm.psu.edu> Subject: Re: Christian Morality is  <C5prCA.590@news.cso.uiuc.edu> Lines: 32  In article <C5prCA.590@news.cso.uiuc.edu>, cobb@alexia.lis.uiuc.edu (Mike Cobb) says: > >In <11836@vice.ICO.TEK.COM> bobbe@vice.ICO.TEK.COM (Robert Beauchaine) writes: > >>In article <C5L1Ey.Jts@news.cso.uiuc.edu> cobb@alexia.lis.uiuc.edu (Mike >Cobb) writes: > >>  If I'm wrong, god is free at any time to correct my mistake.  That >>  he continues not to do so, while supposedly proclaiming his >>  undying love for my eternal soul, speaks volumes. > >What are the volumes that it speaks besides the fact that he leaves your >choices up to you?  Leaves the choices up to us but gives us no better reason to believe than an odd story of his alleged son getting killed for us?  And little new in the past few thousand years, leaving us with only the texts passed down through centuries of meddling with the meaning and even wording. ...most of this passing down and interpretation of course coming from those who have a vested interest in not allowing the possibility that it might not be the ultimate truth. What about maybe talking to us directly, eh? He's a big god, right?  He ought to be able to make time for the creations he loves so much...at least enough to give us each a few words of direct conversation. What, he's too busy to get around to all of us? Or maybe a few unquestionably-miraculous works here and there? ...speaks volumes upon volumes to me that I've never gotten a chance to meet the guy and chat with him. ",0
"From: chert@dungeon.cirr.com (Chert Pellett) Subject: Epson (HPGL) 4 pen plotter W/340 Pens $500 / B.O. Summary: HP compataible Keywords: Plotter HP Epson Organization: Dis- Distribution: usa Lines: 30  Greetings,     I have an Epson HI-80 4 pen plotter forsale.  It emulates an HP 7570 or 7574 - I'm not sure which.  It has an option board on it that does the emulation.  It has a serial interface with Hardware handshake. I also have 340 Pens for it as follows:  10 packs of 4 Black Oil based, 16 packs of 4 Red,Green, Blue, and Black pens, 22 packs of 4 Aqueous Black, 7 packs of 4 Aqueous R,G,Blue,Black,  1 pack of 6 Aqueous Multi color pens,  and 114 assorted non-packaged pens mostly colored.      The plotter is used.  I have tested it using the Windows drivers for HP 7570 and HP 7574 and both worked fine.  It accepts either A or B sized paper. (8.5 x 11 or 11x17).      I figure that the plotter is worth about $300 and the pens are worth at least another $200 more..  One thing is certain, you won't need to purchase any pens for quite a while...  All of the packaged pens were sealed so they are all still fresh.  The rest were capped and seem to function as well.      I'd be willing to sell the pens seperate if anyone is interested in just them.      I'm selling it because I got a HP LaserJet and I don't need color.      I'd like $350 or best offer...      -Chert --  Chert Pellett - chert@dungeon.cirr.com || chert@dungeon.lonestar.org PANIC: The cat is nibbling on the power cord! ",1
"From: kilman2y@fiu.edu (Yevgeny (Gene) Kilman) Subject: Re: USAToday ad (""family values"") Organization: Florida International University, Miami Lines: 15  In article <C4rzz2.47J@unix.portal.com> danb@shell.portal.com (Dan E Babcock) writes: >There was a funny ad in USAToday from ""American Family Association"". >I'll post a few choice parts for your enjoyment (all emphases is in >the ad; I'm not adding anything). All the typos are mine. :)  [Dan's article deleted]  I found the same add in our local Sunday newspaper. The add was placed in the ..... cartoon section! The perfect place for it ! :-)  Y.K.    ",0
"From: tph@susie.sbc.com (Timothy P. Henrion) Subject: Re: Biblical Backing of Koresh's 3-02 Tape (Cites enclosed) Organization: /usr/lib/news/organization Lines: 32 NNTP-Posting-Host: susie.sbc.com  In article <1993Apr21.093914.1@woods.ulowell.edu> cotera@woods.ulowell.edu writes: >In article <1r17j9$5ie@sbctri.sbc.com>, netd@susie.sbc.com () writes: >> In article <20APR199301460499@utarlg.uta.edu> b645zaw@utarlg.uta.edu (stephen) writes: >>>For those who think David Koresh didn't have a solid structure, >>>or sound Biblical backing for his hour long tape broadcast, >>  >> I don't think anyone really cares about the solid structure of his >> sermon.  It's the deaths he's responsible for that concern most people. > >I assume you have evidence that he was responsible for the deaths?  Only my common sense.  The fire was caused by either Koresh and his followers or by the FBI/ATF/CIA/KGB/and maybe the Harper Valley PTA.  Since you are throwing around the evidence arguement, I'll throw it back.  Can you prove any government agency did it?  (Please don't resort to ""they  covered it up so that proves they did it"" or any wild theories about how the government agencies intentionally started the fire.  The key words are proof and evidence.) proves they did it""  > >> All that ""thou shalt not kill"" stuff. > >I'd like to point out that the Bible says ""Do not commit murder."" The NKJ >translation mistranslates.  Self-defense was never considered murder.  The  Please explain how Koresh was defending himself from those children who burned.    --    Tim Henrion              Southwestern Bell Technology Resources   thenrion@sbctri.sbc.com        ",3
"From: bbs.mirage@tsoft.net (Jerry Lee) Subject: Cobra 2.0 1-b-1 Video card HELP ME!!!! Organization: The TSoft BBS and Public Access Unix, +1 415 969 8238 Lines: 22  Does ANYONE out there in Net-land have any information on the Cobra 2.20  card?  The sticker on the end of the card reads         Model: Cobra 1-B-1         Bios:  Cobra v2.20  I Havn't been able to find anything about it from anyone!  If you have  any information on how to get a hold of the company which produces the  card or know where any drivers are for it, PLEASE let me know!  As far as I can tell, it's a CGA card that is taking up 2 of my 16-bit  ISA slots but when I enable the test patterns, it displays much more than  the usualy 4 CGA colors... At least 16 from what I can count.. Thanks!                .------------------------------------------.               : Internet: jele@eis.calstate.edu          :               :           bbs.mirage@gilligan.tsoft.net  :               :           bbs.mirage@tsoft.sf-bay.org    :               :           mirage@thetech.com             :               : UUCP    : apple.com!tsoft!bbs.mirage     :               `------------------------------------------'                       Computer and Video Imaging Major ",1
"From: bobbe@vice.ICO.TEK.COM (Robert Beauchaine) Subject: Re: <<Pompous ass Organization: Tektronix Inc., Beaverton, Or. Lines: 20  In article <1ql6jiINN5df@gap.caltech.edu> keith@cco.caltech.edu (Keith Allan Schneider) writes: > >The ""`little' things"" above were in reference to Germany, clearly.  People >said that there were similar things in Germany, but no one could name any. >They said that these were things that everyone should know, and that they >weren't going to waste their time repeating them.  Sounds to me like no one >knew, either.  I looked in some books, but to no avail.    If the Anne Frank exhibit makes it to your small little world,   take an afternoon to go see it.     /\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\   Bob Beauchaine bobbe@vice.ICO.TEK.COM   They said that Queens could stay, they blew the Bronx away, and sank Manhattan out at sea.  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ ",0
"From: mancus@sweetpea.jsc.nasa.gov (Keith Mancus) Subject: Re: Lindbergh and the moon (was:Why not give $1G) Organization: MDSSC Lines: 60  jbh55289@uxa.cso.uiuc.edu (Josh Hopkins) writes: >mancus@sweetpea.jsc.nasa.gov (Keith Mancus) writes: >>cook@varmit.mdc.com (Layne Cook) writes: >>> The $25k Orteig prize helped Lindbergh sell his Spirit >>> of Saint Louis venture to his financial backers. But I strongly suspect >>> that his Saint Louis backers had the foresight to realize that much more >>> was at stake than $25,000. Could it work with the moon? Who are the >>> far-sighted financial backers of today?   >>  The commercial uses of a transportation system between already-settled- >>and-civilized areas are obvious.  Spaceflight is NOT in this position. >>The correct analogy is not with aviation of the '30's, but the long >>transocean voyages of the Age of Discovery. > Lindbergh's flight took place in '27, not the thirties.     Of course; sorry for the misunderstanding.  I was referring to the fact that far more aeronautical development took place in the '30's.  For much of the '20's, the super-abundance of Jennies and OX-5 engines held down the industry.  By 1926, many of the obsolete WWI aircraft had been retired and Whirlwind had their power/weight ratio and reliability up to the point where long-distance flights became practical.  It's important to note that the Atlantic was flown not once but THREE times in 1927:  Lindbergh, Chamberlin and Levine, and Byrd's _America_.  ""When it's time to railroad, you railroad.""  >>It didn't require gov't to fund these as long as something was known about >>the potential for profit at the destination.  In practice, some were gov't >>funded, some were private. >Could you give examples of privately funded ones?    Not off the top of my head; I'll have to dig out my reference books again. However, I will say that the most common arrangement in Prince Henry the Navigator's Portugal was for the prince to put up part of the money and merchants to put up the rest.  They profits from the voyage would then be shared.  >>But there was no way that any wise investor would spend a large amount >>of money on a very risky investment with no idea of the possible payoff. >A person who puts up $X billion for a moon base is much more likely to do >it because they want to see it done than because they expect to make money >off the deal.    The problem is that the amount of prize money required to inspire a Moon Base is much larger than any but a handful of individuals or corporations can even consider putting up.  The Kremer Prizes (human powered aircraft), Orteig's prize, Lord Northcliffe's prize for crossing the Atlantic (won in 1919 by Alcock and Brown) were MUCH smaller.  The technologies required were within the reach of individual inventors, and the prize amounts were well within the reach of a large number of wealthy individuals.  I think that only a gov't could afford to set up a $1B+ prize for any purpose whatsoever.   Note that Burt Rutan suggested that NASP could be built most cheaply by taking out an ad in AvWeek stating that the first company to build a plane that could take off and fly the profile would be handed $3B, no questions asked.  --   Keith Mancus    <mancus@butch.jsc.nasa.gov>                           |  N5WVR           <mancus@sweetpea.jsc.nasa.gov>                        |  ""Black powder and alcohol, when your states and cities fall,          |   when your back's against the wall...."" -Leslie Fish                  | ",2
"From: leech@cs.unc.edu (Jon Leech) Subject: Space FAQ 09/15 - Mission Schedules Supersedes: <schedule_730956538@cs.unc.edu> Organization: University of North Carolina, Chapel Hill Lines: 177 Distribution: world Expires: 6 May 1993 19:59:07 GMT NNTP-Posting-Host: mahler.cs.unc.edu Keywords: Frequently Asked Questions  Archive-name: space/schedule Last-modified: $Date: 93/04/01 14:39:23 $  SPACE SHUTTLE ANSWERS, LAUNCH SCHEDULES, TV COVERAGE      SHUTTLE LAUNCHINGS AND LANDINGS; SCHEDULES AND HOW TO SEE THEM      Shuttle operations are discussed in the Usenet group sci.space.shuttle,     and Ken Hollis (gandalf@pro-electric.cts.com) posts a compressed version     of the shuttle manifest (launch dates and other information)     periodically there. The manifest is also available from the Ames SPACE     archive in SPACE/FAQ/manifest. The portion of his manifest formerly     included in this FAQ has been removed; please refer to his posting or     the archived copy. For the most up to date information on upcoming     missions, call (407) 867-INFO (867-4636) at Kennedy Space Center.      Official NASA shuttle status reports are posted to sci.space.news     frequently.       WHY DOES THE SHUTTLE ROLL JUST AFTER LIFTOFF?      The following answer and translation are provided by Ken Jenks     (kjenks@gothamcity.jsc.nasa.gov).      The ""Ascent Guidance and Flight Control Training Manual,"" ASC G&C 2102,     says:  	""During the vertical rise phase, the launch pad attitude is 	commanded until an I-loaded V(rel) sufficient to assure launch tower 	clearance is achieved. Then, the tilt maneuver (roll program) 	orients the vehicle to a heads down attitude required to generate a 	negative q-alpha, which in turn alleviates structural loading. Other 	advantages with this attitude are performance gain, decreased abort 	maneuver complexity, improved S-band look angles, and crew view of 	the horizon. The tilt maneuver is also required to start gaining 	downrange velocity to achieve the main engine cutoff (MECO) target 	in second stage.""      This really is a good answer, but it's couched in NASA jargon. I'll try     to interpret.      1)	We wait until the Shuttle clears the tower before rolling.      2)	Then, we roll the Shuttle around so that the angle of attack 	between the wind caused by passage through the atmosphere (the 	""relative wind"") and the chord of the wings (the imaginary line 	between the leading edge and the trailing edge) is a slightly 	negative angle (""a negative q-alpha"").	This causes a little bit of 	""downward"" force (toward the belly of the Orbiter, or the +Z 	direction) and this force ""alleviates structural loading."" 	We have to be careful about those wings -- they're about the 	most ""delicate"" part of the vehicle.      3)	The new attitude (after the roll) also allows us to carry more 	mass to orbit, or to achieve a higher orbit with the same mass, or 	to change the orbit to a higher or lower inclination than would be 	the case if we didn't roll (""performance gain"").      4)	The new attitude allows the crew to fly a less complicated 	flight path if they had to execute one of the more dangerous abort 	maneuvers, the Return To Launch Site (""decreased abort maneuver 	complexity"").      5)	The new attitude improves the ability for ground-based radio 	antennae to have a good line-of-sight signal with the S-band radio 	antennae on the Orbiter (""improved S-band look angles"").      6)	The new attitude allows the crew to see the horizon, which is a 	helpful (but not mandatory) part of piloting any flying machine.      7)	The new attitude orients the Shuttle so that the body is 	more nearly parallel with the ground, and the nose to the east 	(usually).  This allows the thrust from the engines to add velocity 	in the correct direction to eventually achieve orbit.  Remember: 	velocity is a vector quantity made of both speed and direction. 	The Shuttle has to have a large horizontal component to its 	velocity and a very small vertical component to attain orbit.      This all begs the question, ""Why isn't the launch pad oriented to give     this nice attitude to begin with?  Why does the Shuttle need to roll to     achieve that attitude?""  The answer is that the pads were leftovers     from the Apollo days.  The Shuttle straddles two flame trenches -- one     for the Solid Rocket Motor exhaust, one for the Space Shuttle Main     Engine exhaust.  (You can see the effects of this on any daytime     launch.  The SRM exhaust is dirty gray garbage, and the SSME exhaust is     fluffy white steam.  Watch for the difference between the ""top""     [Orbiter side] and the ""bottom"" [External Tank side] of the stack.) The     access tower and other support and service structure are all oriented     basically the same way they were for the Saturn V's.  (A side note: the     Saturn V's also had a roll program.  Don't ask me why -- I'm a Shuttle     guy.)      I checked with a buddy in Ascent Dynamics.	He added that the ""roll     maneuver"" is really a maneuver in all three axes: roll, pitch and yaw.     The roll component of that maneuver is performed for the reasons     stated.  The pitch component controls loading on the wings by keeping     the angle of attack (q-alpha) within a tight tolerance.  The yaw     component is used to determine the orbital inclination.  The total     maneuver is really expressed as a ""quaternion,"" a grad-level-math     concept for combining all three rotation matrices in one four-element     array.       HOW TO RECEIVE THE NASA TV CHANNEL, NASA SELECT      NASA SELECT is broadcast by satellite. If you have access to a satellite     dish, you can find SELECT on Satcom F2R, Transponder 13, C-Band, 72     degrees West Longitude, Audio 6.8, Frequency 3960 MHz. F2R is stationed     over the Atlantic, and is increasingly difficult to receive from     California and points west. During events of special interest (e.g.     shuttle missions), SELECT is sometimes broadcast on a second satellite     for these viewers.      If you can't get a satellite feed, some cable operators carry SELECT.     It's worth asking if yours doesn't.      The SELECT schedule is found in the NASA Headline News which is     frequently posted to sci.space.news. Generally it carries press     conferences, briefings by NASA officials, and live coverage of shuttle     missions and planetary encounters. SELECT has recently begun carrying     much more secondary material (associated with SPACELINK) when missions     are not being covered.       AMATEUR RADIO FREQUENCIES FOR SHUTTLE MISSIONS      The following are believed to rebroadcast space shuttle mission audio:  	W6FXN  - Los Angeles 	K6MF   - Ames Research Center, Mountain View, California 	WA3NAN - Goddard Space Flight Center (GSFC), Greenbelt, Maryland. 	W5RRR  - Johnson Space Center (JSC), Houston, Texas 	W6VIO  - Jet Propulsion Laboratory (JPL), Pasadena, California. 	W1AW Voice Bulletins  	Station    VHF	   10m	   15m	   20m	  40m	 80m 	------	 ------  ------  ------  ------  -----	----- 	W6FXN	 145.46 	K6MF	 145.585			 7.165	3.840 	WA3NAN	 147.45  28.650  21.395  14.295  7.185	3.860 	W5RRR	 146.64  28.400  21.350  14.280  7.227	3.850 	W6VIO	 224.04		 21.340  14.270 	W6VIO	 224.04		 21.280  14.282  7.165	3.840 	W1AW		 28.590  21.390  14.290  7.290	3.990      W5RRR transmits mission audio on 146.64, a special event station on the     other frequencies supplying Keplerian Elements and mission information.      W1AW also transmits on 147.555, 18.160. No mission audio but they     transmit voice bulletins at 0245 and 0545 UTC.      Frequencies in the 10-20m bands require USB and frequencies in the 40     and 80m bands LSB. Use FM for the VHF frequencies.      [This item was most recently updated courtesy of Gary Morris     (g@telesoft.com, KK6YB, N5QWC)]       SOLID ROCKET BOOSTER FUEL COMPOSITION      Reference: ""Shuttle Flight Operations Manual"" Volume 8B - Solid Rocket     Booster Systems, NASA Document JSC-12770      Propellant Composition (percent)      Ammonium perchlorate (oxidizer)			69.6     Aluminum						16     Iron Oxide (burn rate catalyst)			0.4     Polybutadiene-acrilic acid-acrylonitrile (a rubber) 12.04     Epoxy curing agent					1.96      End reference      Comment: The aluminum, rubber, and epoxy all burn with the oxidizer.  NEXT: FAQ #10/15 - Historical planetary probes ",2
"From: anthropo@carina.unm.edu (Dominick V. Zurlo) Subject: Re: [soc.motss, et al.] ""Princeton axes matching funds for Boy Scouts"" Organization: University of New Mexico, Albuquerque Lines: 30 NNTP-Posting-Host: carina.unm.edu  In article <1993Apr5.011255.7295@cbnewsl.cb.att.com> stank@cbnewsl.cb.att.com (Stan Krieger) writes: >Now can we please use rec.scouting for the purpose for which it was >established?  Clearly we netnews voters decided that we did not want to >provide a scouting newsgroup to give fringe groups a forum for their >anti-societal political views.  Ok, this is the only thing I will comment on from Stan at this time... part of this forum we call rec.scouting is for policy discussions and related topics.  This is a policy discussion, and involves related  topics.  this is not a ""fringe"" group discussion.  obviously, it  engenders strong feelings from all sides of the issues at hand.  Wether a particular view is anti-societal or not is your opinion,  and yours alone, don't try to make it seem otherwise.  If you do not wish to engage in this discussion, use a kill file.  If you wish to continue in this discussion, please do so, knowing  full well the implications that apply. I know for myself that I plan on continuing with the discussion when  i have the wish to have input.  I for one am tired of people trying to  say that this is not a matter significant for this group!  It is, and  quite so. Especially for those of us who feel the impact more closely.   **************************************************************** *  Dominick V. Zurlo              *    ""If the world's an      * *  WWW                            *    oyster, why am I        * *  Eagle Scout '87                *    allergic to Mollusks?""  * *  blacklisted '88                *                            * ****************************************************************   ",0
"From: mor@expo.lcs.mit.edu (Ralph Mor) Subject: Re: Tom Gaskins Pexlib vs Phigs Programming Manuals (O'Reilly) Organization: X Consortium, MIT Laboratory for Computer Science Lines: 49  merlin@neuro.usc.edu (merlin) writes:  >Could someone explain the difference between Tom Gaskins' two books:  >  o  PEXLIB Programming Manual >  o  PHIGS Programming Manual  >Why would I want to buy one book vs the other book?  I have an 80386 >running SCO UNIX (X11R4) on my desktop, a SUN IV/360 in my lab, and  >access to a variety of other systems (Alliant FX/2800, Cray Y/MP) on >the network.  Mostly, we would like to do 3D modeling/visualization >of rat, rabbit, monkey, and human brain structure.  Rather than decide which book you want to buy, you need to decide which programming interface you want to use, then buy the appropriate book.  I wrote an article for the X Resource which discusses the differences between PHIGS and PEXlib (it will appear in Issue 6 which should be out pretty soon).  But here's a brief summary...  PHIGS is a graphics API which was designed to be portable to many devices.  Most implementations support the X Window System and take advantage of a 3D extension to X called ""PEX"".  PEXlib is a slightly ""lower"" level API which was designed to efficiently support the PEX extension to X.  Some advantages of using PEXlib... - Integrates with Xlib,Xt,Motif,etc. better than PHIGS - Provides immediate mode capabilities - Is free of ""policy"" - PEX supports PHIGS, but is currently being extended to support   features not found in PHIGS (like texture mapping, anti-aliasing).   PEXlib will give you access to all of these features.  Some advantages of using PHIGS... - Support for multiple devices, not just X based ones - Support for archiving, metafiles, hardcopy output - PHIGS has predefined input devices to make input easier - PHIGS can handle exposure events and resizing for you - PHIGS can help you with colormap selection/creation.  If you're working strictly in X and don't care about things like archiving, I would go with PEXlib.  Either way, you will find that both API's have a lot in common.  Ralph Mor MIT X Consortium   ",1
"From: ab@nova.cc.purdue.edu (Allen B) Subject: Re: thining algorithm Organization: Purdue University Lines: 15  In article <1q7615INNmi@shelley.u.washington.edu> kshin@stein.u.washington.edu   (Kevin Shin) writes: > I am trying obtain program to preprocess handwriting characters. > Like thining algorithm, graph alogrithm. > Do anyone know where I can obtain those?  I usually use ""Algorithms for graphics and image processing"" by Theodosios Pavlidis, but other people here got them same idea and now 3 of 4 copies in the libraries have been stolen!  Another reference is ""Digital Image Processing"" by Gonzalez and Wintz/Wood, which is widely available but a little expensive ($55 here- I just checked today).  ab ",1
"From: kmr4@po.CWRU.edu (Keith M. Ryan) Subject: He has risen! Organization: Case Western Reserve University Lines: 16 NNTP-Posting-Host: b64635.student.cwru.edu    	Our Lord and Savior David Keresh has risen!   	He has been seen alive!   	Spread the word!     -------------------------------------------------------------------------------- 		 		""My sole intention was learning to fly."" ",0
"From: mccall@mksol.dseg.ti.com (fred j mccall 575-3539) Subject: Re: nuclear waste Organization: Texas Instruments Inc Lines: 32  In <1pp6reINNonl@phantom.gatech.edu> matthew@phantom.gatech.edu (Matthew DeLuca) writes:  >In article <841@rins.ryukoku.ac.jp> will@rins.ryukoku.ac.jp (William Reiken) writes:  >>	Well this pretty much says it.  I have gotten alot of replys to this >>and it looks like oil is only on Earth.  So if those greedy little oil companys >>who obviously don't give **** about it uses up all the oil then that leaves us >>high a dry.  >Greedy little oil companies?  Don't blame them; oil companies just supply the  >demand created by you, me, and just about everyone else on the planet.  If we >run out, its all our faults.  He also ignores a few other things.  While organics would become significantly more expensive were all the oil to disappear (and thus some things would no longer be economically feasible), oil is hardly an irreplaceable resource any more than most other consumables.  As supply decreases, prices rise and alternatives become more competetive.  He also needs to consider that there has been an estimated 30 years of reserves pretty much as long as anyone has cared about petroleum; whatever the current usage rate is, we always seem to have about a 30 year reserve that we know about.  [I'm not sure that last figure is still true -- we tend not to look as hard when prices are comparatively cheap -- but it was certainly true during hte 'oil crisis' days of the 70's.]  --  ""Insisting on perfect safety is for people who don't have the balls to live  in the real world.""   -- Mary Shafer, NASA Ames Dryden ------------------------------------------------------------------------------ Fred.McCall@dseg.ti.com - I don't speak for others and they don't speak for me. ",2
"From: xrcjd@mudpuppy.gsfc.nasa.gov (Charles J. Divine) Subject: Space Station Redesign Chief Resigns for Health Reasons Organization: NASA/GSFC Greenbelt Maryland Lines: 12  Writer Kathy Sawyer reported in today's Washington Post that Joseph Shea, the  head of the space station redesign has resigned for health reasons.  Shea was hospitalized shortly after his selection in February.  He returned yesterday to lead the formal presentation to the independent White House panel. Shea's presentation was rambling and almost inaudible.  Shea's deputy, former astronaut Bryan O'Connor, will take over the effort.  Goldin asserted that the redesign effort is on track. --  Chuck Divine ",2
"From: pinky@tamu.edu (The Man behind The Curtain) Subject: Views on isomorphic perspectives? Organization: Texas A&M University Lines: 87 NNTP-Posting-Host: tamsun.tamu.edu Keywords: isomorphic perspectives                                I'm working upon a game using an isometric perspective, similar to that used in Populous.  Basically, you look into a room that looks similar to the following:                               xxxx                          xxxxx   xxxx                      xxxx    x       xxxx                  xxxx        x           xxxx              xxxx     2      xxxx     1      xxxx              x           xxxx    xxxx           x              x       xxxx            xxxx       x              x   xxxx             o      xxxx   x              xxxx              3 /|\         xxxx                  xxxx            /~\     xxxx                      xxxx            xxxx                          xxxx    xxxx                              xxxx  The good thing about this perspective is that you can look and move around in three dimensions and still maintain your peripheral vision. [*]  Since your viewpoint is always the same, the routines can be hard-coded for a particular vantage.  In my case, wall two's rising edge has a slope of 1/4. (I'm also using Mode X, 320x240).  I've run into two problems; I'm sure that other readers have tried this before, and have perhaps formulated their own opinions:  1) The routines for drawing walls 1 & 2 were trivial, but when I ran a packed->planar image through them, I was dismayed by the ""jaggies.""  I'm now considered some anti-aliasing routines (speed is not really necessary). Is it worth the effort to have the artist draw the wall already skewed, thus being assured of nice image, or is this too much of a burden?  2) Wall 3 presents a problem; the algorithm I used tends to overly distort the original.  I tried to decide on paper what pixels go where, and failed. Has anyone come up with method for mapping a planar to crosswise sheared shape?  Currently I take:    1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16  17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32  33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48  49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64  and produce:                           1  2  3  4 33 34 35 36 17 18 19 20  5  6  7  8 49 50 51 52 37 38 39 40 21 22 23 24  9 10 11 12             53 54 55 56 41 42 43 44 25 26 27 28 13 14 15 16                         57 58 59 60 45 46 47 48 29 30 31 32                                     61 62 63 64  Line 1 follows the slope.  Line 2 is directly under line 1. Line 3 moves up a line and left 4 pixels.  Line 4 is under line 3. This fills the shape exactly without any unfilled pixels.  But it causes distortions.  Has anyone come up with a better way? Perhaps it is necessary to simply draw the original bitmap already skewed?  Are there any other particularly sticky problems with this perspective? I was planning on having hidden plane removal by using z-buffering. Locations are stored in (x,y,z) form.  [*] For those of you who noticed, the top lines of wall 2 (and wall 1) *are* parallel with its bottom lines.  This is why there appears to be an optical illusion (ie. it appears to be either the inside or outside of a cube, depending on your mood).  There are no vanishing points. This simplifies the drawing code for objects (which don't have to change size as they move about in the room).  I've decided that this approximation is alright, since small displacements at a large enough distance cause very little change in the apparent size of an object in a real perspective drawing.  Hopefully the ""context"" of the picture (ie. chairs on the floor, torches hanging on the walls) will dispell any visual ambiguity.  Thanks in advance for any help.  --  Till next time,                \o/   \o/                                 V \o/ V     email:pinky@tamu.edu <>  Sam  Inala  <>                 V  ",1
"From: loss@fs7.ECE.CMU.EDU (Doug Loss) Subject: Re: Death and Taxes (was Why not give $1 billion to... Organization: Electrical and Computer Engineering, Carnegie Mellon Lines: 7  In my last post I referred to Michael Adams as ""Nick.""  Completely my error; Nick Adams was a film and TV actor from the '50's and early '60's (remember Johnny Yuma, The Rebel?).  He was from my part of the country, and Michael's email address of ""nmsca[...]"" probably helped confuse things in my mind.  Purely user headspace error on my part.  Sorry.  Doug Loss ",2
"From: craig@toontown.ColumbiaSC.NCR.COM (Craig S. Williamson) Subject: Video in/out Reply-To: craig@toontown.ColumbiaSC.NCR.COM (Craig S. Williamson) Distribution: na Organization: NCR E&M Columbia, SC Lines: 14   I'm getting ready to buy a multimedia workstation and would like a little advice.  I need a graphics card that will do video in and out under windows. I was originally thinking of a Targa+ but that doesn't work under Windows. What cards should I be looking into?  Thanks, Craig  --                                               ""To forgive is divine, to be -Craig Williamson                              an airhead is human.""  Craig.Williamson@ColumbiaSC.NCR.COM                -Balki Bartokomas  craig@toontown.ColumbiaSC.NCR.COM (home)                  Perfect Strangers ",1
