text,target
"Organization: ESOC European Space Operations Centre From: <TNEDDERH@ESOC.BITNET> Subject: Re: Apollo Training in Iceland Distribution: sci Lines: 10  The Apollo astronauts also trained at (in) Meteor Crater in the Flagstaff area (Arizona).  There is now a museum with a space shop. Caution: they ease you by 6$. Compared to a KSC visit it's not worth.  -=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=- Thorsten Nedderhut             |  Disclaimer: mbp Software & Systems GmbH    | c/o ESA/ESOC/FCSD/OAD/STB      |  Neither ESA nor mbp is responsible Darmstadt, Germany             |  for my postings! tnedderh@esoc.bitnet           | ",sci.space
"From: naren@tekig1.PEN.TEK.COM (Naren Bala) Subject: Re: Slavery (was Re: Why is sex only allowed in marriage: ...) Organization: Tektronix, Inc., Beaverton,  OR. Lines: 21  In article <sandvik-150493144638@sandvik-kent.apple.com> sandvik@newton.apple.com (Kent Sandvik) writes: >Looking at historical evidence such 'perfect utopian' islamic states >didn't survive. I agree, people are people, and even if you might >start an Islamic revolution and create this perfect state, it takes  >some time and the internal corruption will destroy the ground rules -- >again. >  Nothing is perfect. Nothing is perpetual. i.e. even if it is perfect, it isn't going to stay that way forever.   Perpetual machines cannot exist. I thought that there were some laws in mechanics or thermodynamics stating that.  Not an atheist BN -- --------------------------------------------------------------------- - Naren Bala (Software Evaluation Engineer) - HOME: (503) 627-0380		WORK: (503) 627-2742 - All standard disclaimers apply.  ",alt.atheism
"From: tlc@cx5.com Subject: .SCF files, help needed Reply-To: tlc@cx5.com Organization: CX5 (San Francisco) Lines: 24    I've got an old demo disk that I need to view. It was made using RIX Softworks.   The files on the two diskette set end with: .scf  The demo was VGA resolution (256 colors), but I don't know the spatial   resolution.  First problem: When I try to run the demo, the screen has two black bars that   cut across (horizontally) the screen, in the top third and bottom third of the   screen. The bars are about 1-inch wide. Other than this, the demo (the   animation part) seems to be running fine.  Second problem: I can't find any graphics program that will open and display   these files. I have a couple of image conversion programs, none mention .scf   files.  The system I am using: 486clone, Diamond Speedstar 24, Sony monitor.  Any suggestions?  Thank You, T. Castro tlc@cx5.com ",comp.graphics
"From: f_gautjw@ccsvax.sfasu.edu Subject: Re: A Message for you Mr. President: How do you know what happened? Organization: Stephen F. Austin State University Lines: 24  In article <1993Apr21.164554.1@ccsua.ctstateu.edu>, parys@ccsua.ctstateu.edu writes: > I told some friends of mine two weeks ago that Koresh was dead.  The FBI and > the BATF could not let a man like that live.  He was a testimonial to their > stupidity and lies.     >  	[...deleted...]  Unfortunately, I think you've got it figured pretty well.  I also ask myself the question ""Why did they plan for so many months.  Why was this so important to them?  What was the government really up to? Why did they seal the warrant?  Were they after Koresh or were they after       the first and second amendments, among others?  >  > We waited 444 days for our hostages to come home from Iran.  We gave these > people 51 days.   >  --   *   *   *   *   *   *   *   *   *   *   *   *   *   *   *   *   *   *   *   *  Joe Gaut                    |   In the super-state, it really does not  <f_gautjw@ccsvax.sfasu.edu> |   matter at all what actually happened.      Remember the Alamo      |   Truth is what the government chooses to         Remember Waco         |   tell you.  Justice is what it wants to happen.                                         --Jim Garrison, New Orleans, La. ",talk.religion.misc
"From: Thyagi@cup.portal.com (Thyagi Morgoth NagaSiva) Subject: Re: O.T.O clarification Organization: The Portal System (TM) Distribution: world Lines: 48  930420  Do what thou wilt shall be the whole of the Law. The word of Sin is Restriction.   Kent (sandvik@newton.apple.com) writes:  Sorry, the San Jose based Rosicrucian order is called A.M.O.R.C,  I don't remember for the time being what the A.M. stand for but O.R.C is Ordo Rosae Crucis, in other words latin for Order of the Rose Cross.    Response:  Yes, very true.  The entire title is 'The Ancient and Mystical Order  Rosae Crucis'.  They are located at 1342 Naglee Avenue, San Jose, California, 95191-0001, USA.  They are considered different and largely unrelated by a number of sources.  I've seen documentation which links them through the figure of H. Spencer Lewis.  Lewis was apparently involved with Reuss, who was the O.H.O. of Ordo Templi Orientis for many years.  Apparently it is also true that Lewis had a charter to form an O.T.O. body and then created A.M.O.R.C. (as a subsidiary?  an interesting question).   Kent:  Otherwise their headquarters in San Jose has a pretty decent metaphysical bookstore, if any of you are interested in such books. And my son loves to run around in their Egyptian museum.   Response:  Indeed, and diagonally across the street is another metaphysical book store called 'Ram Metaphysical', wherein I've purchased some wonderful works by Crowley and others.  Ram Metaphysical Books, 1749 Park Ave., San Jose, CA.  (408) 294-2651.   Invoke me under my stars.  Love is the law, love under will.  I am I!  Frater (I) Nigris (DCLXVI) CCCXXXIII ",talk.religion.misc
"From: hudson@athena.cs.uga.edu (Paul Hudson Jr) Subject: Re: *** The list of Biblical contradictions Organization: University of Georgia, Athens Lines: 14  In article <bskendigC51CqB.K0r@netcom.com> bskendig@netcom.com (Brian Kendig) writes:  >Specifically: when I bring up the fact that Genesis contains two >contradictory creation stories, I usually get blank stares or flat >denials.  I've never had a fundamentalist acknowledge that there are >indeed two different accounts of creation.  That is because two creation stories is one of the worst examples of  a difficulty with the Bible.  ""were formed"" can also be translated ""had been formed"" in chapter two without any problems.  So the text does not demand that there are two creation stories.    Link Hudson.  ",talk.religion.misc
"From: nanderso@Endor.sim.es.com (Norman Anderson) Subject: Re: A WRENCH in the works? Organization: Evans & Sutherland Computer Corp. Lines: 13  jmcocker@eos.ncsu.edu (Mitch) writes:    >effect that one of the SSRBs that was recovered after the >recent space shuttle launch was found to have a wrench of >some sort rattling around apparently inside the case.  I heard a similar statement in our local news (UTAH) tonight. They referred to the tool as ""...the PLIERS that took a ride into space..."". They also said that a Thiokol (sp?) employee had reported missing a tool of some kind during assembly of one SRB. No more info as to the location in the SRB. I agree, pretty weird. ",sci.space
"From: david@terminus.ericsson.se (David Bold) Subject: Re: Question for those with popular morality Reply-To: david@terminus.ericsson.se Distribution: world Organization: Camtec Electronics (Ericsson), Leicester, England Lines: 89 Nntp-Posting-Host: bangkok  In article Fo2@murdoch.acc.Virginia.EDU, pmy@vivaldi.acc.virginia.edu (Pete Yadlowsky) writes:  <Moral Driver distinctions deleted>  >>In this case, the Driver does not evolve but simply Is. There would >>probably not be any manifestation in an infant  because the Moral >>Code has not been learnt yet (ie. the object upon which the Driver >>acts upon).  > >Without manifestation, though, how can the Driver be detected? For >all purposes it seems not to exist until Moral Coding begins. >Actually, I agree with your notion of a Driver, except that I think >it's not moral but pre- (and super-)moral. It is, as I mentioned >earlier in this thread, a primal sense of connection, a pre- and >post-natal umbilical the awareness of which is expressed in a >partial, fragmented way that accomodates (and forms, in return) the >language and customs of a given culture. This halting, pidgin-english >expression is, I think, what we come to call 'morality'.   Compare the Driver to an urge such as Jealousy, where there is an urge and an ""object"". The jealousy does not technically exist until the object is apparent. However, the capacity to be jealous is presumably still there even though it is not detectable.  Your description of the Unbilical took me three passes to understand (!) but I get the gist and I have to tentatively agree. I think our two definitions can sit side by side without too much trouble, though. I haven't attempted to define the reason behind the Moral Driver (only hinted through the essence of each Moral). Your definition hints that animals are also capable of a similar morality - Simians have a similar Social Order to ourselves and it is easy to anthropomorphize with these animals. Is this possible or have I misunderstood?  > >>>>If my suggestion holds true then this is the area where work must be >>>>carried out to prevent a moral deterioration of Society, > >>>What kind of work, exactly? > >>Well, here you have asked the BIG question. [...] >>I have a slight suspicion that you were hoping I would say >>something really contentious in this reply (from your final question). > >No, not at all. I was just wondering if you subscribed to some >particular school of psycho-social thought and rehabilitation, and if >perhaps you had a plan. I'd have been interested to hear it.  >  My p.s. thoughts falls roughly in line with John Stuart Mill and his writings on Utilitarianism. I have no particular plan (except to do my bit - personal ethics AND social work). My opinion (for what it is worth) is that the Authority for each Moral must be increased somehow, and that this will probably take several generations to be effective. I don't think that the list of Morals has changed for Society significantly, though . The Authority element may come from our authority figures and roles models (see Eric Berne and his transactional analysis work [+ Mavis Klein] for references) and this is what gives rise to a deterioration of moral standards in the long term.  I've had some more thoughts on my definitions:  I've was thinking that I should add Moral Character to the list of definitions in order to get a dynamic version of the Moral Nature (ie. the interplay of the Moral Code and associated Authorities). A suitable analogy might be a graphic equaliser on a HiFi system - the Moral Nature being the set of frequencies and the chosen 'amplitudes', and the Moral Character being the spectrum over time.  Conscience is a little more difficult because I can't define it as the reasoning of a person between actions in the context of his Moral Nature because Conscience seems to cut in most of the time unbidden and often unwanted. I think Conscience is manifest when a decision is made at a given time which compromises one's Moral Nature. My Conscience fits in more with Freud's SuperEgo (plus the Moral Driver) with the stimulous being the urges or Freud's Id. The reasoning that I mentioned before is Freud's Ego, I suppose. If the Moral Driver is part of the Id then the reason why Conscience cuts in unbidden is partially explained. The question is ""what provides the stimulous to activate the Moral driver?"". I think I need some more time with this one.  That's about it for now!  David.  --- On religion:  ""Oh, where is the sea?"", the fishes cried, As they swam its clearness through.  ",talk.religion.misc
"From: henry@zoo.toronto.edu (Henry Spencer) Subject: Re: Why not give $1 billion to first year-long moon residents? Organization: U of Toronto Zoology Lines: 15  In article <1993Apr20.101044.2291@iti.org> aws@iti.org (Allen W. Sherzer) writes: >This prize isn't big enough to warrent developing a SSTO, but it is >enough to do it if the vehicle exists.  Actually, there are people who will tell you that it *would* be enough to do SSTO development, if done privately as a cut-rate operation.  Of course, they may be over-optimistic.  You can also assume that a working SSTO would have other applications that would help pay for its development costs.  I'd be inclined to make the prize somewhat larger, but $1G might be enough. --  All work is one man's work.             | Henry Spencer @ U of Toronto Zoology                     - Kipling           |  henry@zoo.toronto.edu  utzoo!henry ",sci.space
"From: osprey@ux4.cso.uiuc.edu (Lucas Adamski) Subject: Re: Fast polygon routine needed Keywords: polygon, needed Organization: University of Illinois at Urbana-Champaign Lines: 11  In article <1993Apr17.192947.11230@sophia.smith.edu> orourke@sophia.smith.edu (Joseph O'Rourke) writes: >In article <C5n3x0.B5L@news.cso.uiuc.edu> osprey@ux4.cso.uiuc.edu (Lucas Adamski) writes: >>This may be a fairly routine request on here, but I'm looking for a fast >>polygon routine to be used in a 3D game. > >	A fast polygon routine to do WHAT?  To draw polygons of course.  Its a VGA mode 13h (320x200) game, done in C and ASM.  I need a faster way to draw concave polygons that the method I have right now, which is very slow. 	 //Lucas. ",comp.graphics
"Subject: Re: <Political Atheists? From: bobbe@vice.ICO.TEK.COM (Robert Beauchaine) Organization: Tektronix, Inc., Beaverton,  OR. Lines: 47  In article <1993Apr3.212139.14076@blaze.cs.jhu.edu> arromdee@jyusenkyou.cs.jhu.edu (Ken Arromdee) writes: >In article <1pj9bs$d4j@fido.asd.sgi.com> livesey@solntze.wpd.sgi.com (Jon Livesey) writes: >>I would say that one innocent person killed is in some sense >>as bad as many.   We certainly feel that way when we punish >>someone for a single murder. >>Now if we reform system X, by reducing the number of deaths >>by one, we produce system XX.    I'd say we should not go back >>to system X, even though by doing so we would re-introduce only  >>a single extra death. > >Bob seems to think that one is as bad as many in a sense somewhat stronger than >the one you indicate. >--    Yes, I do.      My argument is that the sole purpose of the death penalty is to   kill people.  That is it's primary (and I would argue only)   purpose.  To continue to kill people by a practice that has   almost no utility, especially when you know you will be killing   innocents, is unconscionable.    At the very least, the existence of the prison system and our   transportation system are based on their merits to society, not   their detriments.  We are willing to accept a few lost innocent   lives because there is an overwhelming benefit to the continued   existence of these systems.  One has to stretch the evidence and   the arguments to make the same claim for capital punishment.    Just in case I wasn't clear again:  We maintain a capital   punsihment system that kills innocent people and provides us with   no net positive gain.  Why?    Were you to pin me in a corner and ask, I would have to respond   that I don't belief the state should have the right to take life   at all.  But I won't open that debate, as it seems others are   tiring of this thread on a.a anyway.   /\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\   Bob Beauchaine bobbe@vice.ICO.TEK.COM   They said that Queens could stay, they blew the Bronx away, and sank Manhattan out at sea.  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ ",alt.atheism
"From:  (Rashid) Subject: Re: Yet more Rushdie [Re: ISLAMIC LAW] Nntp-Posting-Host: 47.252.4.179 Organization: NH Lines: 76  In article <1993Apr14.131032.15644@monu6.cc.monash.edu.au>, darice@yoyo.cc.monash.edu.au (Fred Rice) wrote: >  > It is my understanding that it is generally agreed upon by the ulema > [Islamic scholars] that Islamic law applies only in an Islamic country, > of which the UK is not.  Furthermore, to take the law into one's own > hands is a criminal act, as these are matters for the state, not for > individuals.  Nevertheless, Khomeini offered a cash prize for people to > take the law into their own hands -- something which, to my > understanding, is against Islamic law.  Yes, this is also my understanding of the majority of Islamic laws. However, I believe there are also certain legal rulings which, in all five schools of law (4 sunni and 1 jaffari), can be levelled against muslim or non-muslims, both within and outside dar-al-islam. I do not know if apostasy (when accompanied by active, persistent, and open hostility to Islam) falls into this category of the law. I do know that historically, apostasy has very rarely been punished at all, let alone by the death penalty.  My understanding is that Khomeini's ruling was not based on the law of apostasy (alone). It was well known that Rushdie was an apostate long before he wrote the offending novel and certainly there is no precedent in the Qur'an, hadith, or in Islamic history for indiscriminantly levelling death penalties for apostasy.  I believe the charge levelled against Rushdie was that of ""fasad"". This ruling applies both within and outside the domain of an Islamic state and it can be carried out by individuals. The reward was not offered by Khomeini but by individuals within Iran.   > Stuff deleted > Also, I think you are muddying the issue as you seem to assume that > Khomeini's fatwa was issued due to the _distribution_ of the book.  My > understanding is that Khomeini's fatwa was issued in response to the > _writing_ and _publishing_ of the book.  If my view is correct, then > your viewpoint that Rushdie was sentenced for a ""crime in progress"" is > incorrect. >  I would concur that the thrust of the fatwa (from what I remember) was levelled at the author and all those who assisted in the publication of the book. However, the charge of ""fasad"" can encompass a number of lesser charges. I remember that when diplomatic relations broke off between Britain and Iran over the fatwa - Iran stressed that the condemnation of the author, and the removal of the book from circulation were two preliminary conditions for resolving the ""crisis"". But you are correct to point out that banning the book was not the main thrust behind the fatwa. Islamic charges such as fasad are levelled at people, not books.  The Rushdie situation was followed in Iran for several months before the issuance of the fatwa. Rushdie went on a media blitz, presenting himself as a lone knight guarding the sacred values of secular democracy and mocking the foolish concerns of people crazy enough to actually hold their religious beliefs as sacred.  Fanning the flames and milking the controversy to boost his image and push the book, he was everywhere in the media. Then Muslim demonstrators in several countries were killed while protesting against the book. Rushdie appeared momentarily concerned, then climbed back on his media horse to once again attack the Muslims and defend his sacred rights. It was at this point that the fatwa on ""fasad"" was issued.  The fatwa was levelled at the person of Rushdie - any actions of Rushdie that feed the situation contribute to the legitimization of the ruling. The book remains in circulation not by some independant will of its own but by the will of the author and the publishers. The fatwa against the person of Rushdie encompasses his actions as well. The crime was certainly a crime in progress (at many levels) and was being played out (and played up) in the the full view of the media.  P.S. I'm not sure about this but I think the charge of ""shatim"" also applies to Rushdie and may be encompassed under the umbrella of the ""fasad"" ruling. ",alt.atheism
"From: nsmca@aurora.alaska.edu Subject: Re: Eco-Freaks forcing Space Mining. Article-I.D.: aurora.1993Apr23.001718.1 Organization: University of Alaska Fairbanks Lines: 28 Nntp-Posting-Host: acad3.alaska.edu  In article <1r6b7v$ec5@access.digex.net>, prb@access.digex.com (Pat) writes: >  Besides this was the same line of horse puckey the mining companies claimed > when they were told to pay for  restoring land  after strip mining. >  > they still mine coal in the midwest,  but now it doesn't look like > the moon when theyare done. >  > pat === I aint talking the large or even the ""mining companies"" I am talking the small miners, the people who have themselves and a few employees (if at all).The people who go out every year and set up thier sluice box, and such and do mining the semi-old fashion way.. (okay they use modern methods toa point).  I am talking the guy who coem to Nome evry year, sets up his tent on the beach (the beach was washed away last year) and sets up his/her sluice box and goes at it ""mining"". I know the large corps, such as Alaska Gold Company, might complain to..  My opinions are what I learn at the local BS table..  My original thing/idea was that the way to get space mining was to allow the eco-freaks thier way.. As they have done with other mineral development. You can't in many places can't go to the bathroom in the woods without some form of regulation covering it..   == Michael Adams, nsmca@acad3.alaska.edu -- I'm not high, just jacked ",sci.space
"From: dietz@cs.rochester.edu (Paul Dietz) Subject: Re: Commercial mining activities on the moon Organization: University of Rochester Lines: 31  In article <STEINLY.93Apr20145301@topaz.ucsc.edu> steinly@topaz.ucsc.edu (Steinn Sigurdsson) writes:  > Why Paul, it's obvious. > Once chlorine chemistry has been banned on Earth, > as is being advocated by some groups, Ti prices will > sharply increase (we are of course not allowed to > assume any developments in Ti processing). > Lunar Ti will then be eminently competitive for > the trendy jewelry market and certain applications > of National Importance  > > :-) :-) :-)   Well, there already is a sulfate process for TiO2 purification.  The chlorine process is cleaner, however, and for that reason is achieving dominance in the marketplace.  Most Ti is used in pigment, btw (as the oxide), where it replaced white lead pigment some decades ago.  Very little is reduced to the metal.  > Seriously, I'd say there is a flaw in Gary's analysis > in that he assumes an export oriented economy, maybe > the lunatics will just want some native Ti for local > use...  Which merely evades the issue of why those lunatics are there at all (and, why their children would want to stay.)  	Paul F. Dietz 	dietz@cs.rochester.edu ",sci.space
"From: SITUNAYA@IBM3090.BHAM.AC.UK Subject: HELP WANTED FOR DMORF.......! Organization: The University of Birmingham, United Kingdom Lines: 6 NNTP-Posting-Host: ibm3090.bham.ac.uk  ============================================================================== Please bear with me as i am new at this game, i apologize unreservedly if i hav e posted another message earlier by mistake. but i digress, could anyone out th ere please explain exactly what DMORF does (dtax.exe). Does it simply fade one bitmap into another or does it reshape one bitmap into another. Excuse my ignor ance..... ",comp.graphics
"From: jk87377@lehtori.cc.tut.fi (Kouhia Juhana) Subject: XV problems Organization: Tampere University of Technology Lines: 113 Distribution: world NNTP-Posting-Host: cc.tut.fi  [Please, note the Newsgroups.]  Recent discussion about XV's problems were held in some newsgroup. Here is some text users of XV might find interesting. I have added more to text to this collection article, so read on, even you so my articles a while ago.  I hope author of XV corrects those problems as best he can, so fine program XV is that it is worth of improving. (I have also minor ideas for 24bit XV, e-mail me for them.)  Any misundertanding of mine is understandable.   Juhana Kouhia   ==clip==  [ ..deleted..]  Note that 'xv' saves only 8bit/rasterized images; that means that the saved jpegs are just like jpeg-to-gif-to-jpeg quality. Also, there's three kind of 8bit quantizers; your final image quality depends on them too.   This were the situation when I read jpeg FAQ a while ago.   IMHO, it is design error of 'xv'; there should not be such confusing errors in programs. There's two errors:   -xv allows the saving of 8bit/rasterized image as jpeg even the    original is 24bit -- saving 8bit/rasterized image instead of    original 24bit should be a special case   -xv allows saving the 8bit/rasterized image made with any quantizer    -- the main case should be that 'xv' quantizes the image with the    best quantizer available before saving the image to a file; lousier    quantizers should be just for viewing purposes (and a special cases    in saving the image, if at all)   ==clip==  ==clip==  [ ..deleted..]  It is limit of *XV*, but not limit of design. It is error in design. It is error that 8bit/quantized/rasterized images are stored as jpegs; jpeg is not designed to that.  As matter of fact, I'm sure when XV were designed 24bit displays were known. It is not bad error to program a program for 8bit images only at that time, but when 24bit image formats are included to program the whole design should be changed to support 24bit images. That were not done and now we have  -the program violate jpeg design (and any 24bit image format)  -the program has human interface errors.  Otherway is to drop saving images as jpegs or any 24bit format without clearly saying that it is special case and not expected in normal use.  [ ..deleted.. ]  ==clip==  Some new items follows.  ==clip==  I have seen that XV quantizes the image sometimes poorly with -best24 option than with default option we have. The reason surely is the quantizer used as -best24; it is (surprise) the same than used in ppmquant.  If you remember, I have tested some quantizers. In that test I found that rlequant (with default) is best, then comes djpeg, fbmquant, xv (our default) in that order. In my test ppmquant suggeeded very poorly -- it actually gave image with bad artifacts.  I don't know is ppmquant improved any, but I expect no. So, use of XV's -best24 option is not very good idea.  I suggest that author of XV changes the quantizer to the one used in rlequant -- I'm sure rle-people gives permission. (Another could be one used in ImageMagick; I have not tested it, so I can say nothing about it.)  ==clip==  ==clip==  Some minor bugs in human interface are:  Key pressings and cursor clicks goes to a buffer; Often it happens that I make click errors or press keyboard when cursor is in the wrong place. It is very annoying when you have waited image to come about five minutes and then it is gone away immediately. The buffer should be cleaned when the image is complete.  Also, good idea is to wait few seconds before activating keyboard and mouse for XV after the image is completed. Often it happens that image pops to the screen quickly, just when I'm writing something with editor or such. Those key pressings then go to XV and image has gone or something weird.  In the color editor, when I turn a color meter and release it, XV updates the images. It is impossible to change all RGB values first and then get the updated image. It is annoying wait image to be updated when the setting are not ready yet. I suggest of adding an 'apply' button to update the exchanges done.  ==clip== ",comp.graphics
"From: keith@cco.caltech.edu (Keith Allan Schneider) Subject: Re: <Political Atheists? Organization: California Institute of Technology, Pasadena Lines: 57 NNTP-Posting-Host: lloyd.caltech.edu  kcochran@nyx.cs.du.edu (Keith ""Justified And Ancient"" Cochran) writes:  >>I think that you are confusing the words ""objective"" and ""inherent."" >>And objective system is simply one in which an outside observer who, >>given the postulates of the system, could perfectly judge any situation >>or action as consistent with the system (right) or not (wrong).  You seem >>to be objecting because the goals of the system are not inherent.  That is, >>you seem to want to define an objective system as one in which the >>postulates themselves could be determined by some outside observer. >>I don't think that this is a good definition of an objective system. >Then you need to learn English.  Really>`?  >Gravity is an objective system.  Anybody can learn what it is, and perform >experiments.  They will get the same results as every other person who >has performed those experiments.  No, gravity is an inherent system.  You don't need any excess information other than observations to determine anything.  It is possible to objectively determine someone's guilt or innocence within an non-inherent system. I agree that morality is not necessarily inherent (unless you state that everything we do has an evolutionary basis), but this does not mean that it cannot be objective in theory.  >This ""natural morality"" is not an objective system, as evidenced by >your comments about lions, and mine.  Perhaps it can be objective, but not inherent.  Anyway, as I noted before, the practices related to mating rituals, etc. among the animals are likely the only ones to be considered ""immoral"" under the previous ""definitions"" of the natural law.  Therefore, some revisions are in order, since the class of activities surrounding mating seem to pose some general problems.  >>And in fact, the only way that the postulates could be determined by an >>outsider would be if there were some sort of higher truth, like some >>sort of god or something.  But, I do not think that a god is necessary >>for an objective system, while it seems that you do. >What are you trying to say here?  It seens that you are objecting to the notion of an objective system because perhaps you think that it would imply inherence, which would necessitate some sort of grand design?  >>No, I have classified behavior of most animals as in line with a >>moral system.  It is certainly possible for animals to commit acts >>which are outside of their rules of ethics, but they don't seem to >>do so very often.  Perhaps they are not intelligent enough to be >>immoral. >And perhaps it's because you have yet to define a ""moral"" system.  I think I have.  It is a code of ethics which basically defines undesired behaviors, etc.  An immoral behavior could be unwanted, unproductive, or destructive, etc., depending on the goal of the system (that is, immoral to what end?).  keith ",alt.atheism
From: ldawes@uahcs2.cs.uah.edu (Lisa Dawes) Subject: gif aerial maps? Reply-To: ldawes@uahcs2.cs.uah.edu (Lisa Dawes) Organization: Computer Science Dept. - Univ. of Alabama in Huntsville Lines: 5  Is there an ftp site for maps of the US.  Preferably aerial photographs?  Thanks  ,comp.graphics
"From: renew@blade.stack.urc.tue.nl (Rene Walter) Subject: CView answers Organization: MCGV Stack, Eindhoven University of Technology, the Netherlands. Lines: 66 NNTP-Posting-Host: blade.stack.urc.tue.nl Summary: some CView problems explained Keywords: Stupid Programming X-Newsreader: TIN [version 1.1 PL6]  A very kind soul has mailed me this reply for the bugs in CView. Since he isn't in the position to post this himself, he asked me to post it for him, but to leave his name out. So here it comes:  CView has quite a number of bugs.  The one you mention is perhaps the most annoying, but not the most dangerous.  As far as I can determine, it has to do with the temp files that CView creates.  CView gives the user no control over where it places its temp files: it just places them in its ""current directory"".  The problem you mention occurs (as far as I can tell) when it runs out of disk space for its temp files. It seems as if CView doesn't check properly for this situation.  As Cview decodes a jpeg, it seems  to write out a temp file with all the pixel data with 24 bit colour information. Then, for 8 bit displays, it does the ""dithering"", again writing another file with the 8 bit colour information.  While it is writing this second file, it also writes the data to your colour card. Then when it does the last chunk of 8 bit data, it recopies all the data from the 8 bit file to your screen again.  (It does this last ""recopy"" operation for its ""fit to screen"" feature, even when this feature is not enabled.)   The result of this process is the following:         1) If it runs out of disk space when writing the first 24 bit file, all         you ever see is as much data as it has room for, and the last bit of         data is simply repeated over and over again because CView never         realizes the disk has filled up and disk writes/reads aren't performed.       2) If it has enough room for the 24 bit data, but runs out of room for         the 8 bit data, you see almost all of the picture as it does the         dithering and writes to the screen card.         However, then when it finishes the dithering and recopies the data         from the 8 bit file to screen (for whatever reason it does this)         one again just gets a repetition of the last chunk of data for which         there was room on the disk.  This is just a guess, but probably fairly accurate.  At least the general idea is on track I think, although I have probably made errors in details about file I/O etc.  The way around this is  of course to clear up sufficient disk space.  The temp files for large JPEG's (1200x900 and bigger) can be very large (3 Meg + 1 Meg ).  On some of the largest I have needed in excess of 6 Meg free disk space.   CView has a much more serious bug: if you are trying to display a file from a floppy, and you change floppies while CView has some temp file open on the floppy, then CView in certain circumstances will write the directory (and FAT table? I can't remember) for the removed floppy onto the newly inserted floppy, thus corruptimg the new floppy in a very serious, possibly unrevcoverable way.  SO BE CAREFUL!  It is incredibly poor programming for a program to do this.  On the other hand, when choosing files in the Open Files menu, CView insists on doing a few disk reads every time one moves the hi-lighter square.  Incredibly annoying when it could do them all at once when it gets the directory info.  And really, how much effort does it take to sort a directory listing?   With much thanks to the originator of this article.  +=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=+  |        Rene Walter          |          renew@stack.urc.tue.nl           |  +-----------------------------+-------------------------------------------+  | ""Will I drown in tears of sorrow, Is there hope for tomorrow,           |  |  Will this world ever get better, Can't we all just live together       |  |  I don't wanna live in strife  , I just wanna live my life              |  |  I deserve to have a future...""                                         |  |                                     -The Good Girls    ""Future""         |  +=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=+  ",comp.graphics
"From: mlee@post.RoyalRoads.ca (Malcolm Lee) Subject: Re: Davidians and compassion Organization: Royal Roads Military College, Victoria, B.C. Lines: 34   In article <sandvik-200493000159@sandvik-kent.apple.com>, sandvik@newton.apple.com (Kent Sandvik) writes: |> In article <93Apr20.011634edt.47719@neat.cs.toronto.edu>, |> cbo@cs.toronto.edu (Calvin Bruce Ostrum) wrote: |> > In article <sandvik-190493200420@sandvik-kent.apple.com> |> >    sandvik@newton.apple.com (Kent Sandvik) writes: |> > | I have a hard time just now understanding that Christianity |> > | knows about the word compassion. Christians, do you think  |> > | the actions today would produce a good picture of your  |> > | religion? |> > Clearly all people considering themselves Christians are all alike, |> > and support one another in everything they do.  In particular, it |> > follows that they certainly will support all the actions of any |> > other person calling himself a Christian...  NOT. |>  |> I see, there are Christians, and there are Christians. No wonder |> the Christian world is in shambles, you can't even agree who |> is a rightful one and a wrong one. |>   If one does not follow the teachings of Christ, he is NOT Christian.   Too easy?    |> Please, I would like to hear your comments about a supposed |> Christian leader that makes sure that children are burnt to |> death. |>   Would you say all Muslims are like Saddam Hussein?  I wouldn't make such a blanket judgement, why do you?  |> Kent |> --- |> sandvik@newton.apple.com. ALink: KSAND -- Private activities on the net. ",talk.religion.misc
"From: n4hy@harder.ccr-p.ida.org (Bob McGwier) Subject: Re: What counntries do space surveillance? Organization: IDA Center for Communications Research Lines: 13 Distribution: world NNTP-Posting-Host: harder.ccr-p.ida.org In-reply-to: thomsonal@cpva.saic.com's message of 23 Apr 93 20:17:25 GMT   I can tell you that when AMSAT launched some birds along a Spot satellite (French), that during installation of some instruments on Spot 2, there heavily armed legionaires who had a `take no prisoners' look on there faces. Spot satellites are completely capable of doing some very good on orbit surveillance.  BMc -- ------------------------------------------------------------------------------ Robert W. McGwier                  | n4hy@ccr-p.ida.org Center for Communications Research | Interests: amateur radio, astronomy,golf Princeton, N.J. 08520              | Asst Scoutmaster Troop 5700, Hightstown ",sci.space
